ISO3,year,agreement
CAN,2017,canpan
CAN,2017,canper
CAN,2017,canhnd
CAN,2017,cankor
CAN,2017,nafta
CAN,2017,eucan
CAN,2017,canukr
CAN,2018,cancri
CAN,2018,canjor
CAN,2018,canisr
CAN,2018,eftacan
CAN,2018,canchl
CAN,2018,cancol
CAN,2018,canpan
CAN,2018,canper
CAN,2018,canhnd
CAN,2018,cankor
CAN,2018,nafta
CAN,2018,eucan
CAN,2018,canukr
CAN,2019,cancri
CAN,2019,canjor
CAN,2019,canisr
CAN,2019,eftacan
CAN,2019,canchl
CAN,2019,cancol
CAN,2019,canpan
CAN,2019,canper
CAN,2019,canhnd
CAN,2019,cankor
CAN,2019,nafta
CAN,2019,eucan
CAN,2019,canukr
CAN,2019,cptpp
CAN,2020,cancri
CAN,2020,canjor
CAN,2020,canisr
CAN,2020,eftacan
CAN,2020,canchl
CAN,2020,cancol
CAN,2020,canpan
CAN,2020,canper
CAN,2020,canhnd
CAN,2020,cankor
CAN,2020,nafta
CAN,2020,eucan
CAN,2020,canukr
CAN,2020,cptpp
CAN,2020,usmcae
CAN,2021,cancri
CAN,2021,canjor
CAN,2021,canisr
CAN,2021,eftacan
CAN,2021,canchl
CAN,2021,cancol
CAN,2021,canpan
CAN,2021,canper
CAN,2021,canhnd
CAN,2021,cankor
CAN,2021,eucan
CAN,2021,canukr
CAN,2021,cptpp
CAN,2021,gbrcan
CAN,2021,usmcae
CAN,2022,cancri
CAN,2022,canjor
CAN,2022,canisr
CAN,2022,eftacan
CAN,2022,canchl
CAN,2022,cancol
CAN,2022,canpan
CAN,2022,canper
CAN,2022,canhnd
CAN,2022,cankor
CAN,2022,eucan
CAN,2022,canukr
CAN,2022,cptpp
CAN,2022,gbrcan
CAN,2022,usmcae
CAN,2023,cancri
CAN,2023,canjor
CAN,2023,canisr
CAN,2023,eftacan
CAN,2023,canchl
CAN,2023,cancol
CAN,2023,canpan
CAN,2023,canper
CAN,2023,canhnd
CAN,2023,cankor
CAN,2023,eucan
CAN,2023,canukr
CAN,2023,cptpp
CAN,2023,gbrcan
CAN,2023,usmcae
CHE,1960,eftag
CHE,1961,eftag
CHE,1961,finefta
CHE,1962,eftag
CHE,1962,finefta
CHE,1963,eftag
CHE,1963,finefta
CHE,1964,eftag
CHE,1964,finefta
CHE,1965,eftag
CHE,1965,finefta
CHE,1966,eftag
CHE,1966,finefta
CHE,1967,eftag
CHE,1967,finefta
CHE,1968,eftag
CHE,1968,finefta
CHE,1969,eftag
CHE,1969,finefta
CHE,1970,eftag
CHE,1970,finefta
CHE,1971,eftag
CHE,1971,finefta
CHE,1972,eftag
CHE,1972,finefta
CHE,1973,euche
CHE,1973,eftag
CHE,1973,finefta
CHE,1974,euche
CHE,1974,eftag
CHE,1974,finefta
CHE,1975,euche
CHE,1975,eftag
CHE,1975,finefta
CHE,1976,euche
CHE,1976,eftag
CHE,1976,finefta
CHE,1977,euche
CHE,1977,eftag
CHE,1977,finefta
CHE,1978,euche
CHE,1978,eftag
CHE,1978,finefta
CHE,1979,euche
CHE,1979,eftag
CHE,1979,finefta
CHE,1980,euche
CHE,1980,eftag
CHE,1980,eftaesp
CHE,1980,finefta
CHE,1981,euche
CHE,1981,eftag
CHE,1981,eftaesp
CHE,1981,finefta
CHE,1982,euche
CHE,1982,eftag
CHE,1982,eftaesp
CHE,1982,finefta
CHE,1983,euche
CHE,1983,eftag
CHE,1983,eftaesp
CHE,1983,finefta
CHE,1984,euche
CHE,1984,eftag
CHE,1984,eftaesp
CHE,1984,finefta
CHE,1985,euche
CHE,1985,eftag
CHE,1985,eftaesp
CHE,1985,finefta
CHE,1986,euche
CHE,1986,eftag
CHE,1986,finefta
CHE,1987,euche
CHE,1987,eftag
CHE,1988,euche
CHE,1988,eftag
CHE,1989,euche
CHE,1989,eftag
CHE,1990,euche
CHE,1990,eftag
CHE,1991,euche
CHE,1991,eftag
CHE,1992,euche
CHE,1992,eftag
CHE,1992,eftaturg
CHE,1992,eftacze
CHE,1992,eftasvk
CHE,1993,euche
CHE,1993,eftag
CHE,1993,eftaisrg
CHE,1993,eftaturg
CHE,1993,eftabgr
CHE,1993,eftacze
CHE,1993,eftahun
CHE,1993,eftapol
CHE,1993,eftarou
CHE,1993,eftasvk
CHE,1993,estche
CHE,1993,lvache
CHE,1993,ltuche
CHE,1994,euche
CHE,1994,eftag
CHE,1994,eftaisrg
CHE,1994,eftaturg
CHE,1994,eftabgr
CHE,1994,eftacze
CHE,1994,eftahun
CHE,1994,eftapol
CHE,1994,eftarou
CHE,1994,eftasvk
CHE,1994,estche
CHE,1994,lvache
CHE,1994,ltuche
CHE,1995,euche
CHE,1995,eftag
CHE,1995,eftaisrg
CHE,1995,eftaturg
CHE,1995,froche
CHE,1995,eftabgr
CHE,1995,eftacze
CHE,1995,eftahun
CHE,1995,eftapol
CHE,1995,eftarou
CHE,1995,eftasvk
CHE,1995,eftasvn
CHE,1995,estche
CHE,1995,lvache
CHE,1995,ltuche
CHE,1996,euche
CHE,1996,eftag
CHE,1996,eftaisrg
CHE,1996,eftaturg
CHE,1996,froche
CHE,1996,eftabgr
CHE,1996,eftacze
CHE,1996,eftaest
CHE,1996,eftahun
CHE,1996,eftalva
CHE,1996,eftaltu
CHE,1996,eftapol
CHE,1996,eftarou
CHE,1996,eftasvk
CHE,1996,eftasvn
CHE,1996,estche
CHE,1996,lvache
CHE,1996,ltuche
CHE,1997,euche
CHE,1997,eftag
CHE,1997,eftaisrg
CHE,1997,eftaturg
CHE,1997,froche
CHE,1997,eftabgr
CHE,1997,eftacze
CHE,1997,eftaest
CHE,1997,eftahun
CHE,1997,eftalva
CHE,1997,eftaltu
CHE,1997,eftapol
CHE,1997,eftarou
CHE,1997,eftasvk
CHE,1997,eftasvn
CHE,1997,gbrlieche
CHE,1998,euche
CHE,1998,eftag
CHE,1998,eftaisrg
CHE,1998,eftaturg
CHE,1998,froche
CHE,1998,eftabgr
CHE,1998,eftacze
CHE,1998,eftaest
CHE,1998,eftahun
CHE,1998,eftalva
CHE,1998,eftaltu
CHE,1998,eftapol
CHE,1998,eftarou
CHE,1998,eftasvk
CHE,1998,eftasvn
CHE,1998,gbrlieche
CHE,1999,euche
CHE,1999,eftag
CHE,1999,eftaisrg
CHE,1999,eftamarg
CHE,1999,eftapseg
CHE,1999,eftaturg
CHE,1999,froche
CHE,1999,eftabgr
CHE,1999,eftacze
CHE,1999,eftaest
CHE,1999,eftahun
CHE,1999,eftalva
CHE,1999,eftaltu
CHE,1999,eftapol
CHE,1999,eftarou
CHE,1999,eftasvk
CHE,1999,eftasvn
CHE,1999,gbrlieche
CHE,2000,euche
CHE,2000,eftag
CHE,2000,eftaisrg
CHE,2000,eftamarg
CHE,2000,eftapseg
CHE,2000,eftaturg
CHE,2000,froche
CHE,2000,eftabgr
CHE,2000,eftacze
CHE,2000,eftaest
CHE,2000,eftahun
CHE,2000,eftalva
CHE,2000,eftaltu
CHE,2000,eftapol
CHE,2000,eftarou
CHE,2000,eftasvk
CHE,2000,eftasvn
CHE,2000,gbrlieche
CHE,2001,euche
CHE,2001,eftag
CHE,2001,eftaisrg
CHE,2001,eftamarg
CHE,2001,eftapseg
CHE,2001,eftaturg
CHE,2001,froche
CHE,2001,eftamex
CHE,2001,eftabgr
CHE,2001,eftacze
CHE,2001,eftaest
CHE,2001,eftahun
CHE,2001,eftalva
CHE,2001,eftaltu
CHE,2001,eftapol
CHE,2001,eftarou
CHE,2001,eftasvk
CHE,2001,eftasvn
CHE,2001,gbrlieche
CHE,2002,euche
CHE,2002,eftas
CHE,2002,eftamkdg
CHE,2002,eftaisrg
CHE,2002,eftajorg
CHE,2002,eftamarg
CHE,2002,eftapseg
CHE,2002,eftaturg
CHE,2002,froche
CHE,2002,eftamex
CHE,2002,eftabgr
CHE,2002,eftacze
CHE,2002,eftaest
CHE,2002,eftahun
CHE,2002,eftahrvg
CHE,2002,eftalva
CHE,2002,eftaltu
CHE,2002,eftamkd
CHE,2002,eftapol
CHE,2002,eftarou
CHE,2002,eftasvk
CHE,2002,eftasvn
CHE,2002,gbrlieche
CHE,2003,euche
CHE,2003,eftas
CHE,2003,eftamkdg
CHE,2003,eftaisrg
CHE,2003,eftajorg
CHE,2003,eftamarg
CHE,2003,eftapseg
CHE,2003,eftaturg
CHE,2003,froche
CHE,2003,eftamex
CHE,2003,eftasgp
CHE,2003,eftabgr
CHE,2003,eftacze
CHE,2003,eftaest
CHE,2003,eftahun
CHE,2003,eftahrvg
CHE,2003,eftalva
CHE,2003,eftaltu
CHE,2003,eftamkd
CHE,2003,eftapol
CHE,2003,eftarou
CHE,2003,eftasvk
CHE,2003,eftasvn
CHE,2003,eftagcc2
CHE,2003,gbrlieche
CHE,2004,euche
CHE,2004,eftas
CHE,2004,eftamkdg
CHE,2004,eftaisrg
CHE,2004,eftajorg
CHE,2004,eftamarg
CHE,2004,eftapseg
CHE,2004,eftaturg
CHE,2004,froche
CHE,2004,eftachl
CHE,2004,eftamex
CHE,2004,eftasgp
CHE,2004,eftabgr
CHE,2004,eftacze
CHE,2004,eftaest
CHE,2004,eftahun
CHE,2004,eftahrvg
CHE,2004,eftalva
CHE,2004,eftaltu
CHE,2004,eftamkd
CHE,2004,eftapol
CHE,2004,eftarou
CHE,2004,eftasvk
CHE,2004,eftasvn
CHE,2004,eftagcc2
CHE,2004,gbrlieche
CHE,2005,euche
CHE,2005,eftas
CHE,2005,eftamkdg
CHE,2005,eftaisrg
CHE,2005,eftajorg
CHE,2005,eftamarg
CHE,2005,eftapseg
CHE,2005,eftatung
CHE,2005,eftaturg
CHE,2005,froche
CHE,2005,eftachl
CHE,2005,eftamex
CHE,2005,eftasgp
CHE,2005,eftabgr
CHE,2005,eftahrvg
CHE,2005,eftamkd
CHE,2005,eftarou
CHE,2005,eftagcc2
CHE,2005,gbrlieche
CHE,2006,euche
CHE,2006,eftas
CHE,2006,eftamkdg
CHE,2006,eftaisrg
CHE,2006,eftajorg
CHE,2006,eftamarg
CHE,2006,eftapseg
CHE,2006,eftatung
CHE,2006,eftaturg
CHE,2006,froche
CHE,2006,eftachl
CHE,2006,eftakor
CHE,2006,eftamex
CHE,2006,eftasgp
CHE,2006,eftabgr
CHE,2006,eftahrvg
CHE,2006,eftamkd
CHE,2006,eftarou
CHE,2006,eftagcc2
CHE,2006,gbrlieche
CHE,2007,euche
CHE,2007,eftas
CHE,2007,eftaegyg
CHE,2007,eftamkdg
CHE,2007,eftaisrg
CHE,2007,eftajorg
CHE,2007,eftalbng
CHE,2007,eftamarg
CHE,2007,eftapseg
CHE,2007,eftatung
CHE,2007,eftaturg
CHE,2007,froche
CHE,2007,eftachl
CHE,2007,eftakor
CHE,2007,eftamex
CHE,2007,eftasgp
CHE,2007,eftahrvg
CHE,2007,eftamkd
CHE,2007,eftagcc2
CHE,2007,gbrlieche
CHE,2008,euche
CHE,2008,eftas
CHE,2008,eftaegyg
CHE,2008,eftamkdg
CHE,2008,eftaisrg
CHE,2008,eftajorg
CHE,2008,eftalbng
CHE,2008,eftamarg
CHE,2008,eftapseg
CHE,2008,eftasacu
CHE,2008,eftatung
CHE,2008,eftaturg
CHE,2008,froche
CHE,2008,eftachl
CHE,2008,eftakor
CHE,2008,eftamex
CHE,2008,eftasgp
CHE,2008,eftahrvg
CHE,2008,eftamkd
CHE,2008,eftagcc2
CHE,2008,gbrlieche
CHE,2009,euche
CHE,2009,eftas
CHE,2009,eftacan
CHE,2009,eftaegyg
CHE,2009,eftamkdg
CHE,2009,eftaisrg
CHE,2009,eftajorg
CHE,2009,eftalbng
CHE,2009,eftamarg
CHE,2009,eftapseg
CHE,2009,eftasacu
CHE,2009,eftatung
CHE,2009,eftaturg
CHE,2009,froche
CHE,2009,eftachl
CHE,2009,eftakor
CHE,2009,eftamex
CHE,2009,eftasgp
CHE,2009,jpnche
CHE,2009,eftahrvg
CHE,2009,eftamkd
CHE,2009,eftagcc2
CHE,2009,gbrlieche
CHE,2010,euche
CHE,2010,eftas
CHE,2010,eftaalb
CHE,2010,eftacan
CHE,2010,eftaegyg
CHE,2010,eftamkdg
CHE,2010,eftaisrg
CHE,2010,eftajorg
CHE,2010,eftalbng
CHE,2010,eftamarg
CHE,2010,eftapseg
CHE,2010,eftasacu
CHE,2010,eftasrb
CHE,2010,eftatung
CHE,2010,eftaturg
CHE,2010,froche
CHE,2010,eftachl
CHE,2010,eftakor
CHE,2010,eftamex
CHE,2010,eftasgp
CHE,2010,jpnche
CHE,2010,eftahrvg
CHE,2010,eftamkd
CHE,2010,eftagcc2
CHE,2010,gbrlieche
CHE,2011,euche
CHE,2011,eftas
CHE,2011,eftaalb
CHE,2011,eftacan
CHE,2011,eftaegyg
CHE,2011,eftamkdg
CHE,2011,eftaisrg
CHE,2011,eftajorg
CHE,2011,eftalbng
CHE,2011,eftamarg
CHE,2011,eftaper
CHE,2011,eftapseg
CHE,2011,eftasacu
CHE,2011,eftasrb
CHE,2011,eftatung
CHE,2011,eftaturg
CHE,2011,froche
CHE,2011,eftachl
CHE,2011,eftacol
CHE,2011,eftakor
CHE,2011,eftamex
CHE,2011,eftasgp
CHE,2011,jpnche
CHE,2011,eftahrvg
CHE,2011,eftamkd
CHE,2011,eftagcc2
CHE,2011,gbrlieche
CHE,2012,euche
CHE,2012,eftas
CHE,2012,eftaalb
CHE,2012,eftacan
CHE,2012,eftaegyg
CHE,2012,eftamkdg
CHE,2012,eftaisrg
CHE,2012,eftajorg
CHE,2012,eftalbng
CHE,2012,eftamarg
CHE,2012,eftaper
CHE,2012,eftapseg
CHE,2012,eftasacu
CHE,2012,eftasrb
CHE,2012,eftatung
CHE,2012,eftaturg
CHE,2012,eftamneg
CHE,2012,eftaukr
CHE,2012,froche
CHE,2012,eftachl
CHE,2012,eftacol
CHE,2012,eftahkg
CHE,2012,eftakor
CHE,2012,eftamex
CHE,2012,eftasgp
CHE,2012,jpnche
CHE,2012,eftahrvg
CHE,2012,eftamkd
CHE,2012,eftagcc2
CHE,2012,gbrlieche
CHE,2013,euche
CHE,2013,eftas
CHE,2013,eftaalb
CHE,2013,eftacan
CHE,2013,eftaegyg
CHE,2013,eftamkdg
CHE,2013,eftaisrg
CHE,2013,eftajorg
CHE,2013,eftalbng
CHE,2013,eftamarg
CHE,2013,eftaper
CHE,2013,eftapseg
CHE,2013,eftasacu
CHE,2013,eftasrb
CHE,2013,eftatung
CHE,2013,eftaturg
CHE,2013,eftamneg
CHE,2013,eftaukr
CHE,2013,froche
CHE,2013,eftachl
CHE,2013,eftacol
CHE,2013,eftahkg
CHE,2013,eftakor
CHE,2013,eftamex
CHE,2013,eftasgp
CHE,2013,jpnche
CHE,2013,eftahrvg
CHE,2013,eftamkd
CHE,2013,eftagcc2
CHE,2013,gbrlieche
CHE,2014,euche
CHE,2014,eftas
CHE,2014,eftaalb
CHE,2014,eftacan
CHE,2014,eftaegyg
CHE,2014,eftamkdg
CHE,2014,eftaisrg
CHE,2014,eftajorg
CHE,2014,eftalbng
CHE,2014,eftamarg
CHE,2014,eftaper
CHE,2014,eftapseg
CHE,2014,eftasacu
CHE,2014,eftasrb
CHE,2014,eftatung
CHE,2014,eftaturg
CHE,2014,eftamneg
CHE,2014,eftaukr
CHE,2014,froche
CHE,2014,chnche
CHE,2014,eftachl
CHE,2014,eftacol
CHE,2014,eftahkg
CHE,2014,eftakor
CHE,2014,eftamex
CHE,2014,eftasgp
CHE,2014,jpnche
CHE,2014,eftamkd
CHE,2014,eftacripan
CHE,2014,eftagcc2
CHE,2014,gbrlieche
CHE,2015,euche
CHE,2015,eftas
CHE,2015,eftaalb
CHE,2015,eftacan
CHE,2015,eftaegyg
CHE,2015,eftamkdg
CHE,2015,eftaisrg
CHE,2015,eftajorg
CHE,2015,eftalbng
CHE,2015,eftamarg
CHE,2015,eftaper
CHE,2015,eftapseg
CHE,2015,eftasacu
CHE,2015,eftasrb
CHE,2015,eftatung
CHE,2015,eftaturg
CHE,2015,eftamneg
CHE,2015,eftaukr
CHE,2015,froche
CHE,2015,eftabih
CHE,2015,chnche
CHE,2015,eftachl
CHE,2015,eftacol
CHE,2015,eftahkg
CHE,2015,eftakor
CHE,2015,eftamex
CHE,2015,eftasgp
CHE,2015,jpnche
CHE,2015,eftamkd
CHE,2015,eftacripan
CHE,2015,eftagcc2
CHE,2015,gbrlieche
CHE,2016,euche
CHE,2016,eftas
CHE,2016,eftaalb
CHE,2016,eftacan
CHE,2016,eftaegyg
CHE,2016,eftamkdg
CHE,2016,eftaisrg
CHE,2016,eftajorg
CHE,2016,eftalbng
CHE,2016,eftamarg
CHE,2016,eftaper
CHE,2016,eftapseg
CHE,2016,eftasacu
CHE,2016,eftasrb
CHE,2016,eftatung
CHE,2016,eftaturg
CHE,2016,eftamneg
CHE,2016,eftaukr
CHE,2016,froche
CHE,2016,eftabih
CHE,2016,chnche
CHE,2016,eftachl
CHE,2016,eftacol
CHE,2016,eftahkg
CHE,2016,eftakor
CHE,2016,eftamex
CHE,2016,eftasgp
CHE,2016,jpnche
CHE,2016,eftamkd
CHE,2016,eftacripan
CHE,2016,eftagcc2
CHE,2016,gbrlieche
CHE,2017,euche
CHE,2017,eftas
CHE,2017,eftaalb
CHE,2017,eftacan
CHE,2017,eftaegyg
CHE,2017,eftamkdg
CHE,2017,eftaisrg
CHE,2017,eftajorg
CHE,2017,eftalbng
CHE,2017,eftamarg
CHE,2017,eftaper
CHE,2017,eftapseg
CHE,2017,eftasacu
CHE,2017,eftasrb
CHE,2017,eftatung
CHE,2017,eftaturg
CHE,2017,eftamneg
CHE,2017,eftaukr
CHE,2017,froche
CHE,2017,eftabih
CHE,2017,chnche
CHE,2017,eftachl
CHE,2017,eftacol
CHE,2017,eftahkg
CHE,2017,eftakor
CHE,2017,eftamex
CHE,2017,eftasgp
CHE,2017,jpnche
CHE,2017,eftamkd
CHE,2017,eftageo
CHE,2017,eftacripan
CHE,2017,eftagcc2
CHE,2017,gbrlieche
CHE,2018,euche
CHE,2018,eftas
CHE,2018,eftaalb
CHE,2018,eftacan
CHE,2018,eftaegyg
CHE,2018,eftamkdg
CHE,2018,eftaisrg
CHE,2018,eftajorg
CHE,2018,eftalbng
CHE,2018,eftamarg
CHE,2018,eftaper
CHE,2018,eftapseg
CHE,2018,eftasacu
CHE,2018,eftasrb
CHE,2018,eftatung
CHE,2018,eftaturg
CHE,2018,eftamneg
CHE,2018,eftaukr
CHE,2018,froche
CHE,2018,eftabih
CHE,2018,chnche
CHE,2018,eftachl
CHE,2018,eftacol
CHE,2018,eftahkg
CHE,2018,eftakor
CHE,2018,eftamex
CHE,2018,eftasgp
CHE,2018,jpnche
CHE,2018,eftamkd
CHE,2018,eftaphl
CHE,2018,eftageo
CHE,2018,eftacripan
CHE,2018,eftagcc2
CHE,2018,gbrlieche
CHE,2019,euche
CHE,2019,eftas
CHE,2019,eftaalb
CHE,2019,eftacan
CHE,2019,eftaegyg
CHE,2019,eftamkdg
CHE,2019,eftaisrg
CHE,2019,eftajorg
CHE,2019,eftalbng
CHE,2019,eftamarg
CHE,2019,eftaper
CHE,2019,eftapseg
CHE,2019,eftasacu
CHE,2019,eftasrb
CHE,2019,eftatung
CHE,2019,eftaturg
CHE,2019,eftamneg
CHE,2019,eftaukr
CHE,2019,froche
CHE,2019,eftabih
CHE,2019,chnche
CHE,2019,eftachl
CHE,2019,eftacol
CHE,2019,eftahkg
CHE,2019,eftakor
CHE,2019,eftamex
CHE,2019,eftasgp
CHE,2019,jpnche
CHE,2019,eftamkd
CHE,2019,eftaphl
CHE,2019,eftageo
CHE,2019,eftacripan
CHE,2019,eftagcc2
CHE,2019,gbrlieche
CHE,2020,euche
CHE,2020,eftas
CHE,2020,eftaalb
CHE,2020,eftacan
CHE,2020,eftaegyg
CHE,2020,eftamkdg
CHE,2020,eftaisrg
CHE,2020,eftajorg
CHE,2020,eftalbng
CHE,2020,eftamarg
CHE,2020,eftaper
CHE,2020,eftapseg
CHE,2020,eftasacu
CHE,2020,eftasrb
CHE,2020,eftatung
CHE,2020,eftaturg
CHE,2020,eftamneg
CHE,2020,eftaukr
CHE,2020,froche
CHE,2020,eftabih
CHE,2020,chnche
CHE,2020,eftachl
CHE,2020,eftacol
CHE,2020,eftahkg
CHE,2020,eftakor
CHE,2020,eftamex
CHE,2020,eftasgp
CHE,2020,jpnche
CHE,2020,eftamkd
CHE,2020,eftaphl
CHE,2020,eftageo
CHE,2020,eftacripan
CHE,2020,eftaecu
CHE,2020,eftagcc2
CHE,2020,gbrlieche
CHE,2021,euche
CHE,2021,eftas
CHE,2021,eftaalb
CHE,2021,eftacan
CHE,2021,eftaegyg
CHE,2021,eftamkdg
CHE,2021,eftaisrg
CHE,2021,eftajorg
CHE,2021,eftalbng
CHE,2021,eftamarg
CHE,2021,eftaper
CHE,2021,eftapseg
CHE,2021,eftasacu
CHE,2021,eftasrb
CHE,2021,eftatung
CHE,2021,eftaturg
CHE,2021,eftamneg
CHE,2021,eftaukr
CHE,2021,froche
CHE,2021,eftabih
CHE,2021,chnche
CHE,2021,eftachl
CHE,2021,eftacol
CHE,2021,eftahkg
CHE,2021,eftakor
CHE,2021,eftamex
CHE,2021,eftasgp
CHE,2021,jpnche
CHE,2021,eftamkd
CHE,2021,eftaphl
CHE,2021,eftageo
CHE,2021,eftacripan
CHE,2021,eftaecu
CHE,2021,eftaidn
CHE,2021,eftatur
CHE,2021,eftagcc2
CHE,2021,gbrlieche
CHE,2022,euche
CHE,2022,eftas
CHE,2022,eftaalb
CHE,2022,eftacan
CHE,2022,eftaegyg
CHE,2022,eftamkdg
CHE,2022,eftaisrg
CHE,2022,eftajorg
CHE,2022,eftalbng
CHE,2022,eftamarg
CHE,2022,eftaper
CHE,2022,eftapseg
CHE,2022,eftasacu
CHE,2022,eftasrb
CHE,2022,eftatung
CHE,2022,eftamneg
CHE,2022,eftaukr
CHE,2022,froche
CHE,2022,eftabih
CHE,2022,chnche
CHE,2022,eftachl
CHE,2022,eftacol
CHE,2022,eftahkg
CHE,2022,eftakor
CHE,2022,eftamex
CHE,2022,eftasgp
CHE,2022,jpnche
CHE,2022,eftamkd
CHE,2022,eftaphl
CHE,2022,eftageo
CHE,2022,eftacripan
CHE,2022,eftaecu
CHE,2022,eftaidn
CHE,2022,eftatur
CHE,2022,eftagcc2
CHE,2022,gbrlieche
CHE,2023,euche
CHE,2023,eftas
CHE,2023,eftaalb
CHE,2023,eftacan
CHE,2023,eftaegyg
CHE,2023,eftamkdg
CHE,2023,eftaisrg
CHE,2023,eftajorg
CHE,2023,eftalbng
CHE,2023,eftamarg
CHE,2023,eftaper
CHE,2023,eftapseg
CHE,2023,eftasacu
CHE,2023,eftasrb
CHE,2023,eftatung
CHE,2023,eftamneg
CHE,2023,eftaukr
CHE,2023,froche
CHE,2023,eftabih
CHE,2023,chnche
CHE,2023,eftachl
CHE,2023,eftacol
CHE,2023,eftahkg
CHE,2023,eftakor
CHE,2023,eftamex
CHE,2023,eftasgp
CHE,2023,jpnche
CHE,2023,eftamkd
CHE,2023,eftaphl
CHE,2023,eftageo
CHE,2023,eftacripan
CHE,2023,eftaecu
CHE,2023,eftaidn
CHE,2023,eftatur
CHE,2023,eftagcc2
CHE,2023,gbrlieche
CHL,1961,lafta
CHL,1962,lafta
CHL,1963,lafta
CHL,1964,lafta
CHL,1965,lafta
CHL,1966,lafta
CHL,1967,lafta
CHL,1968,lafta
CHL,1969,lafta
CHL,1970,lafta
CHL,1971,lafta
CHL,1972,lafta
CHL,1973,ptn
CHL,1973,lafta
CHL,1974,ptn
CHL,1974,lafta
CHL,1975,ptn
CHL,1975,lafta
CHL,1976,ptn
CHL,1976,lafta
CHL,1977,ptn
CHL,1977,lafta
CHL,1978,ptn
CHL,1978,lafta
CHL,1979,ptn
CHL,1979,lafta
CHL,1980,ptn
CHL,1981,laia
CHL,1981,ptn
CHL,1982,laia
CHL,1982,ptn
CHL,1983,laia
CHL,1983,ptn
CHL,1984,laia
CHL,1984,ptn
CHL,1985,laia
CHL,1985,ptn
CHL,1986,laia
CHL,1986,ptn
CHL,1987,laia
CHL,1987,ptn
CHL,1988,laia
CHL,1988,ptn
CHL,1989,gstp
CHL,1989,laia
CHL,1989,ptn
CHL,1990,gstp
CHL,1990,laia
CHL,1990,ptn
CHL,1991,gstp
CHL,1991,laia
CHL,1991,ptn
CHL,1992,gstp
CHL,1992,laia
CHL,1992,ptn
CHL,1993,gstp
CHL,1993,laia
CHL,1993,ptn
CHL,1994,gstp
CHL,1994,laia
CHL,1994,ptn
CHL,1995,gstp
CHL,1995,laia
CHL,1995,ptn
CHL,1996,gstp
CHL,1996,laia
CHL,1996,ptn
CHL,1997,gstp
CHL,1997,laia
CHL,1997,ptn
CHL,1997,canchl
CHL,1998,gstp
CHL,1998,laia
CHL,1998,ptn
CHL,1998,canchl
CHL,1999,gstp
CHL,1999,laia
CHL,1999,ptn
CHL,1999,canchl
CHL,2000,gstp
CHL,2000,laia
CHL,2000,ptn
CHL,2000,canchl
CHL,2001,gstp
CHL,2001,laia
CHL,2001,ptn
CHL,2001,canchl
CHL,2002,gstp
CHL,2002,laia
CHL,2002,ptn
CHL,2002,canchl
CHL,2002,chlcri
CHL,2003,euchlg
CHL,2003,gstp
CHL,2003,laia
CHL,2003,ptn
CHL,2003,canchl
CHL,2003,chlcri
CHL,2004,euchlg
CHL,2004,gstp
CHL,2004,laia
CHL,2004,ptn
CHL,2004,canchl
CHL,2004,chlcri
CHL,2004,eftachl
CHL,2005,euchls
CHL,2005,gstp
CHL,2005,laia
CHL,2005,ptn
CHL,2005,canchl
CHL,2005,chlcri
CHL,2005,eftachl
CHL,2006,chlchng
CHL,2006,euchls
CHL,2006,gstp
CHL,2006,laia
CHL,2006,ptn
CHL,2006,canchl
CHL,2006,chlcri
CHL,2006,eftachl
CHL,2006,tpsep
CHL,2007,chlchng
CHL,2007,euchls
CHL,2007,gstp
CHL,2007,laia
CHL,2007,ptn
CHL,2007,canchl
CHL,2007,chlcri
CHL,2007,eftachl
CHL,2007,tpsep
CHL,2008,chlchng
CHL,2008,euchls
CHL,2008,gstp
CHL,2008,laia
CHL,2008,ptn
CHL,2008,canchl
CHL,2008,chlcri
CHL,2008,eftachl
CHL,2008,tpsep
CHL,2009,chlchng
CHL,2009,euchls
CHL,2009,gstp
CHL,2009,laia
CHL,2009,ptn
CHL,2009,auschl
CHL,2009,canchl
CHL,2009,chlcol
CHL,2009,chlcri
CHL,2009,eftachl
CHL,2009,tpsep
CHL,2010,chlchns
CHL,2010,euchls
CHL,2010,gstp
CHL,2010,laia
CHL,2010,ptn
CHL,2010,auschl
CHL,2010,canchl
CHL,2010,chlcol
CHL,2010,chlcri
CHL,2010,eftachl
CHL,2010,tpsep
CHL,2011,chlchns
CHL,2011,euchls
CHL,2011,gstp
CHL,2011,laia
CHL,2011,ptn
CHL,2011,auschl
CHL,2011,canchl
CHL,2011,chlcol
CHL,2011,chlcri
CHL,2011,eftachl
CHL,2011,tpsep
CHL,2012,chlchns
CHL,2012,euchls
CHL,2012,gstp
CHL,2012,laia
CHL,2012,ptn
CHL,2012,auschl
CHL,2012,canchl
CHL,2012,chlcol
CHL,2012,chlcri
CHL,2012,eftachl
CHL,2012,tpsep
CHL,2013,chlchns
CHL,2013,euchls
CHL,2013,gstp
CHL,2013,laia
CHL,2013,ptn
CHL,2013,auschl
CHL,2013,canchl
CHL,2013,chlcol
CHL,2013,chlcri
CHL,2013,eftachl
CHL,2013,tpsep
CHL,2014,chlchns
CHL,2014,euchls
CHL,2014,gstp
CHL,2014,laia
CHL,2014,ptn
CHL,2014,auschl
CHL,2014,canchl
CHL,2014,chlcol
CHL,2014,chlcri
CHL,2014,eftachl
CHL,2014,tpsep
